,epoch,loss,accuracy,macro_f,precision,recall,doc_entropy,val_loss,val_accuracy,val_macro_f,val_precision,val_recall,val_doc_entropy,test_loss,test_accuracy,test_macro_f,test_precision,test_recall,test_doc_entropy,split,seed,dropout_rate,embedding_type,max_length,head_num,arch_type,calculate_entropy,with_gru,run_id
47,1,1.145226,0.66771,0.650444,0.68285,0.66771,2.620157,0.966342,0.711192,0.703915,0.741938,0.711192,2.892865,0.959918,0.709599,0.703568,0.742462,0.709599,2.895991,valid,2020,0.2,bert-base-uncased,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
48,2,0.788948,0.760201,0.752138,0.785164,0.760201,2.559693,0.941747,0.720402,0.712051,0.748358,0.720402,2.824202,0.937784,0.719954,0.712377,0.750423,0.719954,2.825195,valid,42,0.2,bert-base-uncased,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
49,1,1.143942,0.666926,0.649733,0.681925,0.666926,2.582094,0.965655,0.713631,0.698127,0.730721,0.713631,2.855117,0.9632,0.707707,0.691948,0.724168,0.707707,2.856935,valid,42,0.2,bert-base-uncased,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
50,2,0.789562,0.759821,0.751724,0.784949,0.759821,2.593135,0.943793,0.720153,0.710111,0.743606,0.720153,2.823629,0.936306,0.721348,0.711364,0.745751,0.721348,2.825874,valid,2021,0.2,bert-base-uncased,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
51,1,1.141611,0.668102,0.651302,0.683359,0.668102,2.625517,0.965355,0.712685,0.698415,0.730775,0.712685,2.896179,0.956413,0.710445,0.696048,0.728065,0.710445,2.897726,valid,2021,0.2,bert-base-uncased,100,50,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
52,2,0.820677,0.754543,0.745223,0.777613,0.754543,2.484276,1.003883,0.706811,0.699046,0.737666,0.706811,2.808447,0.994319,0.705616,0.696916,0.735738,0.705616,2.809426,valid,2021,0.2,glove,100,40,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
53,1,1.15599,0.668252,0.64976,0.680722,0.668252,2.310653,1.008048,0.705616,0.693647,0.726153,0.705616,2.876728,1.010519,0.703923,0.692144,0.725422,0.703923,2.878882,valid,2021,0.2,glove,100,40,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
54,3,0.595838,0.819058,0.813296,0.841146,0.819058,2.356623,1.091229,0.695509,0.691778,0.736105,0.695509,2.727348,1.071202,0.700687,0.695884,0.737968,0.700687,2.729969,valid,2020,0.2,glove,100,40,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
55,2,0.818125,0.755496,0.746079,0.778349,0.755496,2.452751,1.003082,0.708553,0.702315,0.742109,0.708553,2.800979,0.998602,0.707707,0.700096,0.739848,0.707707,2.80365,valid,2020,0.2,glove,100,40,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
56,1,1.152608,0.668874,0.650155,0.681327,0.668874,2.282242,1.025471,0.701085,0.688091,0.723102,0.701085,2.774335,1.021722,0.699841,0.688587,0.724525,0.699841,2.778735,valid,2020,0.2,glove,100,40,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
57,3,0.592497,0.818996,0.813572,0.842355,0.818996,2.324615,1.085276,0.698248,0.691174,0.732033,0.698248,2.706552,1.075056,0.703127,0.696826,0.738183,0.703127,2.709456,valid,42,0.2,glove,100,40,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
58,2,0.815643,0.755913,0.746793,0.779499,0.755913,2.420715,0.994594,0.711839,0.699693,0.732445,0.711839,2.767245,0.987878,0.711142,0.699507,0.731739,0.711142,2.770675,valid,42,0.2,glove,100,40,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
59,1,1.153318,0.668557,0.650026,0.681365,0.668557,2.289192,1.000206,0.70706,0.693436,0.7267,0.70706,2.607124,1.001061,0.704471,0.691237,0.725167,0.704471,2.612012,valid,42,0.2,glove,100,40,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
60,3,0.59803,0.817838,0.812254,0.840704,0.817838,2.390933,1.082365,0.699193,0.691112,0.730423,0.699193,2.804968,1.079281,0.69775,0.690348,0.732374,0.69775,2.807056,valid,2021,0.2,glove,100,40,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
61,2,0.820677,0.754543,0.745223,0.777613,0.754543,2.484276,1.003883,0.706811,0.699046,0.737666,0.706811,2.808447,0.994319,0.705616,0.696916,0.735738,0.705616,2.809426,valid,2021,0.2,glove,100,40,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
62,1,1.15599,0.668252,0.64976,0.680722,0.668252,2.310653,1.008048,0.705616,0.693647,0.726153,0.705616,2.876728,1.010519,0.703923,0.692144,0.725422,0.703923,2.878882,valid,2021,0.2,glove,100,40,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
63,3,0.592755,0.819102,0.8135,0.841881,0.819102,2.363436,1.083352,0.705267,0.695762,0.73138,0.705267,2.7678,1.080556,0.706213,0.696492,0.732968,0.706213,2.770868,valid,5,0.2,glove,100,40,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
64,2,0.813931,0.756454,0.747601,0.780355,0.756454,2.446461,0.999398,0.704919,0.699485,0.742789,0.704919,2.790222,0.984703,0.710495,0.704288,0.744216,0.710495,2.792723,valid,5,0.2,glove,100,40,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
65,1,1.150518,0.669714,0.651029,0.682352,0.669714,2.336203,1.013115,0.701583,0.693343,0.733032,0.701583,2.824331,1.007178,0.706612,0.69874,0.738251,0.706612,2.828102,valid,5,0.2,glove,100,40,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
66,1,1.203802,0.658609,0.638494,0.668432,0.658609,2.266187,1.108629,0.692235,0.684659,0.724297,0.692235,2.264346,1.108478,0.69064,0.683457,0.723466,0.69064,2.268363,valid,5,0.2,glove,100,60,BiAttentionClassifyModel,1,gru_attn,News26/keep_all/BiAttentionClassifyModel
67,2,0.814468,0.755359,0.746161,0.778774,0.755359,2.579437,0.991855,0.710993,0.70176,0.737181,0.710993,2.862237,0.984492,0.714627,0.705621,0.742323,0.714627,2.86673,valid,5,0.2,glove,100,160,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
68,1,1.143904,0.671326,0.653456,0.685394,0.671326,2.362021,0.998625,0.70701,0.69482,0.727171,0.70701,2.7953,0.993657,0.705715,0.695845,0.732431,0.705715,2.798278,valid,5,0.2,glove,100,160,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
69,2,0.813761,0.75674,0.747531,0.779953,0.75674,2.6213,0.994483,0.711142,0.706266,0.746811,0.711142,2.885546,0.988136,0.708952,0.70288,0.74227,0.708952,2.889609,valid,40,0.2,glove,100,160,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
70,1,1.145315,0.67076,0.653035,0.684999,0.67076,2.432937,1.000083,0.708503,0.692414,0.722066,0.708503,2.860222,0.99528,0.703973,0.69063,0.722429,0.703973,2.865959,valid,40,0.2,glove,100,160,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
71,2,0.81409,0.756865,0.748012,0.780591,0.756865,2.603613,1.006238,0.708603,0.701087,0.73858,0.708603,2.81928,0.999509,0.707408,0.700455,0.740099,0.707408,2.823769,valid,2020,0.2,glove,100,160,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
72,1,1.14597,0.671438,0.653001,0.684327,0.671438,2.394567,1.006802,0.705218,0.689592,0.72132,0.705218,2.763398,1.001601,0.705118,0.692393,0.728414,0.705118,2.768249,valid,2020,0.2,glove,100,160,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
73,2,0.811484,0.75656,0.747578,0.780559,0.75656,2.627628,0.997016,0.708255,0.69872,0.733719,0.708255,2.894842,0.990255,0.710296,0.700737,0.735899,0.710296,2.898952,valid,42,0.2,glove,100,160,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
74,1,1.144296,0.670368,0.652672,0.684851,0.670368,2.440161,1.005863,0.704769,0.690501,0.721634,0.704769,2.820142,1.006254,0.703077,0.688768,0.721419,0.703077,2.825341,valid,42,0.2,glove,100,160,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
75,2,0.812015,0.756641,0.747671,0.78034,0.756641,2.68282,0.996672,0.70935,0.702572,0.741936,0.70935,2.901016,0.983304,0.71159,0.704241,0.743584,0.71159,2.905228,valid,2021,0.2,glove,100,160,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
76,1,1.143736,0.670523,0.652576,0.684514,0.670523,2.478511,1.010301,0.704769,0.693894,0.728981,0.704769,2.864092,1.002032,0.705218,0.69678,0.735508,0.705218,2.868537,valid,2021,0.2,glove,100,160,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
77,2,0.816023,0.756267,0.747242,0.779741,0.756267,2.528746,0.986503,0.712287,0.700255,0.734609,0.712287,2.849603,0.992547,0.709997,0.698841,0.734938,0.709997,2.853266,valid,5,0.2,glove,100,140,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
78,1,1.147625,0.670679,0.652312,0.683841,0.670679,2.359245,1.016139,0.703176,0.692453,0.730153,0.703176,2.736221,1.014879,0.703276,0.693962,0.73189,0.703276,2.739874,valid,5,0.2,glove,100,140,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
79,2,0.818176,0.755502,0.746279,0.779016,0.755502,2.55016,0.987353,0.710943,0.698137,0.729051,0.710943,2.867387,0.982575,0.715075,0.703219,0.737524,0.715075,2.871058,valid,40,0.2,glove,100,140,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
80,1,1.145722,0.670417,0.652212,0.683889,0.670417,2.36952,1.012137,0.701384,0.683986,0.713407,0.701384,2.857319,1.006668,0.700737,0.684224,0.715456,0.700737,2.861981,valid,40,0.2,glove,100,140,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
81,2,0.808375,0.756641,0.747654,0.780249,0.756641,2.567827,0.997445,0.709499,0.700378,0.738181,0.709499,2.854663,0.988455,0.712387,0.704356,0.742203,0.712387,2.857946,valid,2020,0.2,glove,100,140,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
82,1,1.145943,0.669465,0.651583,0.68346,0.669465,2.370868,0.999598,0.705765,0.693178,0.72744,0.705765,2.769495,1.004757,0.704222,0.692154,0.724743,0.704222,2.772318,valid,2020,0.2,glove,100,140,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
83,2,0.813246,0.757083,0.747986,0.780291,0.757083,2.553731,0.995017,0.71169,0.705593,0.744045,0.71169,2.859804,0.992024,0.712685,0.706879,0.746967,0.712685,2.863473,valid,42,0.2,glove,100,140,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
84,1,1.143159,0.671177,0.653129,0.684519,0.671177,2.32549,0.995474,0.705218,0.687797,0.717916,0.705218,2.803168,0.996027,0.70696,0.689986,0.72,0.70696,2.807434,valid,42,0.2,glove,100,140,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
85,2,0.815787,0.756018,0.746862,0.779206,0.756018,2.625468,0.995777,0.709748,0.701803,0.737585,0.709748,2.911978,0.988128,0.711839,0.703751,0.741405,0.711839,2.916031,valid,2021,0.2,glove,100,140,BiAttentionClassifyModel,1,gru,News26/keep_all/BiAttentionClassifyModel
