,epoch,loss,accuracy,macro_f,precision,recall,doc_entropy,val_loss,val_accuracy,val_macro_f,val_precision,val_recall,val_doc_entropy,test_loss,test_accuracy,test_macro_f,test_precision,test_recall,test_doc_entropy,split,seed,dropout_rate,embedding_type,max_length,head_num,arch_type,calculate_entropy,with_gru,run_id,entropy_constraint,head_dim,variant_name
1429,3,0.325718,0.885176,0.779933,0.795642,0.792839,,0.750244,0.770747,0.592953,0.617368,0.610258,,0.757806,0.773585,0.590354,0.613736,0.60648,,valid,42,0.2,glove,100,180,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1430,2,0.501247,0.82508,0.674665,0.695575,0.690446,,0.649312,0.780948,0.60462,0.628813,0.619673,,0.660164,0.78486,0.614854,0.635853,0.633507,,valid,42,0.2,glove,100,180,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1431,1,0.7701,0.745635,0.538606,0.560138,0.557868,,0.64913,0.777113,0.612165,0.632048,0.634956,,0.651458,0.776346,0.604593,0.61965,0.626679,,valid,42,0.2,glove,100,180,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1432,1,1.222546,0.629172,0.332608,,,,0.909692,0.704863,0.457924,,,,0.903529,0.708391,0.45061,,,,valid,42,0.5,glove,100,180,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1433,1,1.479909,0.56479,0.229001,,,,1.06256,0.670962,0.391718,,,,1.054076,0.674567,0.388211,,,,valid,42,0.5,glove,100,180,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1434,1,0.993511,0.688108,0.424801,,,4.321287,0.787655,0.739224,0.535053,,,4.314167,0.780443,0.740067,0.525601,,,4.324351,valid,2020,0.5,glove,100,30,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,10.0,combined_mha
1435,5,0.633683,0.781369,0.598507,,,4.33024,0.674425,0.767372,0.573904,,,4.322063,0.669277,0.772051,0.578348,,,4.331848,valid,42,0.5,glove,100,30,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,10.0,combined_mha
1436,4,0.661919,0.772999,0.584654,,,4.329915,0.679641,0.771054,0.586721,,,4.321733,0.674136,0.768523,0.58116,,,4.33146,valid,42,0.5,glove,100,30,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,10.0,combined_mha
1437,3,0.69508,0.763603,0.567273,,,4.329254,0.701028,0.76185,0.567927,,,4.320946,0.694077,0.763077,0.562979,,,4.331014,valid,42,0.5,glove,100,30,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,10.0,combined_mha
1438,2,0.748398,0.747706,0.540837,,,4.328458,0.732526,0.753566,0.560114,,,4.32032,0.732588,0.756865,0.560814,,,4.330383,valid,42,0.5,glove,100,30,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,10.0,combined_mha
1439,1,0.992248,0.688118,0.423568,,,4.32765,0.797466,0.735542,0.517467,,,4.31961,0.790812,0.735235,0.509543,,,4.329471,valid,42,0.5,glove,100,30,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,10.0,combined_mha
1440,2,0.746261,0.749528,0.542092,,,4.325213,0.734829,0.752033,0.55433,,,4.317143,0.727647,0.752646,0.550561,,,4.327237,valid,2020,0.5,glove,100,20,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,15.0,combined_mha
1441,1,0.991725,0.688846,0.426728,,,4.323702,0.790774,0.736463,0.524653,,,4.316548,0.789543,0.737153,0.52618,,,4.326564,valid,2020,0.5,glove,100,20,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,15.0,combined_mha
1442,5,0.633993,0.781685,0.598777,,,4.330968,0.674952,0.764228,0.581391,,,4.322708,0.665522,0.772818,0.58518,,,4.33248,valid,42,0.5,glove,100,20,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,15.0,combined_mha
1443,4,0.661501,0.77367,0.584404,,,4.330889,0.684983,0.761927,0.579855,,,4.321926,0.680409,0.766682,0.578307,,,4.332087,valid,42,0.5,glove,100,20,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,15.0,combined_mha
1444,3,0.694278,0.763584,0.56695,,,4.330456,0.700526,0.763231,0.566133,,,4.322546,0.696735,0.762464,0.560451,,,4.332634,valid,42,0.5,glove,100,20,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,15.0,combined_mha
1445,2,0.747825,0.748147,0.542517,,,4.329599,0.728976,0.75349,0.55715,,,4.321413,0.730669,0.753566,0.550873,,,4.331444,valid,42,0.5,glove,100,20,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,15.0,combined_mha
1446,1,0.986298,0.690879,0.42848,,,4.328899,0.795423,0.736693,0.530046,,,4.321114,0.788783,0.737383,0.525187,,,4.3311,valid,42,0.5,glove,100,20,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,15.0,combined_mha
1447,5,0.636415,0.781513,0.599306,,,4.329816,0.676292,0.768063,0.583459,,,4.322115,0.670644,0.772895,0.584664,,,4.331976,valid,42,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1448,4,0.66355,0.773056,0.585213,,,4.329768,0.68445,0.764151,0.580625,,,4.321976,0.685628,0.76906,0.58443,,,4.33218,valid,42,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1449,3,0.695126,0.763449,0.567819,,,4.329934,0.70584,0.760546,0.568634,,,4.322359,0.708252,0.762003,0.564092,,,4.332411,valid,42,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1450,2,0.745081,0.748483,0.542949,,,4.329129,0.73,0.752109,0.552366,,,4.321731,0.731608,0.751496,0.549676,,,4.331796,valid,42,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1451,1,0.98359,0.690227,0.431247,,,4.328241,0.781442,0.741218,0.533796,,,4.320854,0.783257,0.739454,0.525799,,,4.330836,valid,42,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1452,5,0.636258,0.780333,0.59695,,,4.335719,0.674164,0.770824,0.590648,,,4.328199,0.670497,0.770824,0.58556,,,4.338037,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1453,4,0.662748,0.774255,0.583907,,,4.335701,0.696583,0.759702,0.561367,,,4.328573,0.692903,0.765378,0.565232,,,4.338448,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1454,3,0.693462,0.764168,0.569966,,,4.335844,0.710793,0.758399,0.56238,,,4.328741,0.705702,0.760546,0.562769,,,4.338519,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1455,2,0.743355,0.749077,0.543953,,,4.336088,0.718854,0.755407,0.561192,,,4.328948,0.729574,0.754564,0.547359,,,4.338947,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1456,1,0.98085,0.691704,0.432091,,,4.335274,0.781634,0.738764,0.532711,,,4.328751,0.777434,0.736386,0.525167,,,4.338405,valid,42,0.5,glove,100,10,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,30.0,combined_mha
1457,5,0.638843,0.779691,0.595131,,,4.331287,0.672203,0.766529,0.580858,,,4.326105,0.675351,0.769366,0.581997,,,4.335992,valid,42,0.5,glove,100,5,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,60.0,combined_mha
1458,4,0.663102,0.772299,0.584436,,,4.331216,0.683243,0.768293,0.58401,,,4.325126,0.686571,0.767296,0.573246,,,4.335149,valid,42,0.5,glove,100,5,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,60.0,combined_mha
1459,3,0.697678,0.763018,0.570579,,,4.330904,0.712231,0.7551,0.577179,,,4.325192,0.708626,0.758168,0.568367,,,4.335569,valid,42,0.5,glove,100,5,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,60.0,combined_mha
1460,2,0.743936,0.749787,0.547712,,,4.329573,0.728275,0.755407,0.562317,,,4.324077,0.7284,0.756634,0.562314,,,4.334284,valid,42,0.5,glove,100,5,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,60.0,combined_mha
1461,1,0.975704,0.692442,0.434435,,,4.32747,0.791225,0.736309,0.529152,,,4.322169,0.785455,0.741141,0.527462,,,4.332361,valid,42,0.5,glove,100,5,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,60.0,combined_mha
1462,5,0.106014,0.964909,0.931458,,,3.584642,1.200612,0.768216,0.579056,,,3.59002,1.173836,0.772511,0.584295,,,3.594258,valid,4,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1463,4,0.202549,0.929357,0.863923,,,3.76155,0.881953,0.776193,0.599315,,,3.71814,0.86021,0.781945,0.603838,,,3.723394,valid,4,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1464,3,0.343063,0.88113,0.77479,,,3.979972,0.686144,0.784169,0.606529,,,3.947116,0.673331,0.790996,0.611181,,,3.953142,valid,4,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1465,2,0.495321,0.827515,0.678107,,,4.16004,0.61613,0.792146,0.622277,,,4.088288,0.610309,0.789998,0.615359,,,4.093859,valid,4,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1466,1,0.727201,0.756,0.551763,,,4.275643,0.622644,0.782712,0.607287,,,4.202279,0.610826,0.785933,0.606642,,,4.209611,valid,4,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1467,5,0.10936,0.963355,0.92929,,,3.598551,1.11515,0.772204,0.592935,,,3.539726,1.09975,0.772818,0.580443,,,3.54298,valid,25,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1468,4,0.202501,0.929923,0.864244,,,3.774735,0.864099,0.777803,0.606863,,,3.717422,0.859403,0.779184,0.601707,,,3.720361,valid,25,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1469,3,0.343534,0.87996,0.772767,,,3.991328,0.70473,0.790152,0.619718,,,3.912497,0.698587,0.790765,0.617372,,,3.916682,valid,25,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1470,2,0.497398,0.826969,0.676074,,,4.161701,0.609749,0.789845,0.625736,,,4.08941,0.605789,0.787928,0.620774,,,4.09574,valid,25,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1471,1,0.727595,0.75435,0.550923,,,4.269141,0.611141,0.787774,0.61407,,,4.200723,0.610256,0.78509,0.605853,,,4.20807,valid,25,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1472,5,0.10401,0.964621,0.930281,,,3.579823,1.142509,0.770594,0.58941,,,3.549062,1.140099,0.774582,0.593581,,,3.550644,valid,2021,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1473,4,0.198988,0.931533,0.868886,,,3.756021,0.888637,0.776653,0.603196,,,3.742765,0.88451,0.778724,0.592084,,,3.74446,valid,2021,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1474,3,0.341746,0.88044,0.773343,,,3.983128,0.687447,0.782329,0.601472,,,3.923925,0.68824,0.785243,0.598223,,,3.927092,valid,2021,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1475,2,0.496044,0.827563,0.677045,,,4.165274,0.605198,0.795828,0.632978,,,4.108471,0.602564,0.79368,0.616343,,,4.113745,valid,2021,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1476,1,0.728559,0.756086,0.552825,,,4.279153,0.610723,0.786164,0.616254,,,4.222316,0.617075,0.785473,0.607118,,,4.229286,valid,2021,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1477,5,0.105469,0.965158,0.932833,,,3.487926,1.155751,0.769443,0.593316,,,3.457575,1.128643,0.773892,0.590016,,,3.461604,valid,2020,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1478,4,0.2012,0.930469,0.866057,,,3.625727,0.865981,0.774659,0.594337,,,3.60183,0.850959,0.780718,0.600438,,,3.605905,valid,2020,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1479,3,0.341681,0.880756,0.773619,,,3.889583,0.708899,0.7788,0.61137,,,3.823825,0.696675,0.781945,0.609975,,,3.828394,valid,2020,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1480,2,0.498294,0.826758,0.676939,,,4.097092,0.630174,0.786777,0.614593,,,4.011708,0.620842,0.789308,0.616055,,,4.016868,valid,2020,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1481,1,0.728842,0.755712,0.553953,,,4.236786,0.618066,0.787467,0.614561,,,4.151015,0.620344,0.786164,0.60909,,,4.158809,valid,2020,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1482,5,0.105682,0.964822,0.92968,,,3.685542,1.118538,0.766452,0.582171,,,3.621602,1.121224,0.770824,0.58176,,,3.626753,valid,42,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1483,4,0.199917,0.930584,0.864192,,,3.826051,0.869067,0.77673,0.593532,,,3.78152,0.860003,0.779644,0.593825,,,3.786035,valid,42,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1484,3,0.338476,0.881437,0.774835,,,3.99004,0.688917,0.787621,0.619697,,,3.938871,0.685003,0.790382,0.607363,,,3.944712,valid,42,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1485,2,0.495106,0.828014,0.67823,,,4.155052,0.607935,0.794984,0.622949,,,4.097314,0.602157,0.796134,0.626649,,,4.103375,valid,42,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1486,1,0.727333,0.755511,0.553156,,,4.266383,0.623759,0.782712,0.607711,,,4.20462,0.617958,0.782865,0.59937,,,4.212006,valid,42,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1487,1,0.727333,0.755511,0.553156,,,4.266383,0.623759,0.782712,0.607711,,,4.20462,0.617958,0.782865,0.59937,,,4.212006,valid,42,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1488,5,0.105682,0.964822,0.92968,,,3.685542,1.118538,0.766452,0.582171,,,3.621602,1.121224,0.770824,0.58176,,,3.626753,valid,42,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1489,4,0.199917,0.930584,0.864192,,,3.826051,0.869067,0.77673,0.593532,,,3.78152,0.860003,0.779644,0.593825,,,3.786035,valid,42,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1490,3,0.338476,0.881437,0.774835,,,3.99004,0.688917,0.787621,0.619697,,,3.938871,0.685003,0.790382,0.607363,,,3.944712,valid,42,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1491,2,0.495106,0.828014,0.67823,,,4.155052,0.607935,0.794984,0.622949,,,4.097314,0.602157,0.796134,0.626649,,,4.103375,valid,42,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1492,1,0.727333,0.755511,0.553156,,,4.266383,0.623759,0.782712,0.607711,,,4.20462,0.617958,0.782865,0.59937,,,4.212006,valid,42,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1493,4,0.201009,0.930181,0.866233,,,4.46198,0.890905,0.780181,0.61035,,,4.457242,0.879833,0.786854,0.609878,,,4.464193,valid,42,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1494,3,0.338105,0.881964,0.777623,,,4.464904,0.683622,0.789845,0.62459,,,4.459772,0.677586,0.791916,0.612609,,,4.466758,valid,42,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1495,2,0.494921,0.828311,0.68071,,,4.46587,0.608201,0.79253,0.622023,,,4.461126,0.599835,0.800966,0.630249,,,4.46817,valid,42,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1496,1,0.71652,0.759518,0.56056,,,4.466671,0.619591,0.785627,0.617541,,,4.460682,0.611691,0.793527,0.621169,,,4.467789,valid,42,0.5,distilbert-base-uncased,100,24,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,32.0,combined_mha
1497,5,0.639736,0.781244,0.596898,,,4.27508,0.674624,0.767372,0.576169,,,4.258483,0.677785,0.771054,0.584306,,,4.269336,valid,4,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1498,4,0.666547,0.771867,0.580637,,,4.281024,0.688363,0.765378,0.579507,,,4.269757,0.688878,0.766835,0.578789,,,4.280298,valid,4,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1499,3,0.700129,0.76204,0.563167,,,4.284775,0.71312,0.756941,0.559342,,,4.271833,0.710672,0.758859,0.554963,,,4.282807,valid,4,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1500,2,0.749135,0.747284,0.53839,,,4.288466,0.735861,0.75349,0.554122,,,4.275828,0.73651,0.751496,0.549489,,,4.286152,valid,4,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1501,1,0.991379,0.686239,0.420504,,,4.296093,0.796444,0.734545,0.507838,,,4.279783,0.802664,0.735696,0.501987,,,4.290568,valid,4,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1502,5,0.640372,0.781436,0.598258,,,4.289119,0.677751,0.767219,0.576878,,,4.275081,0.689218,0.766529,0.571448,,,4.285346,valid,25,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1503,4,0.66673,0.772059,0.58243,,,4.29437,0.680755,0.768753,0.579808,,,4.280441,0.6899,0.763077,0.569432,,,4.290743,valid,25,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1504,3,0.701342,0.762212,0.56418,,,4.29723,0.707136,0.763154,0.572117,,,4.286054,0.713117,0.759089,0.567988,,,4.296502,valid,25,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1505,2,0.749062,0.748559,0.538861,,,4.296035,0.737078,0.752339,0.538799,,,4.286194,0.740116,0.751342,0.536204,,,4.296446,valid,25,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1506,1,0.985846,0.68922,0.42489,,,4.2912,0.783921,0.741218,0.536326,,,4.281869,0.788056,0.738227,0.52748,,,4.292304,valid,25,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1507,5,0.641546,0.779758,0.592103,,,4.288269,0.67665,0.766452,0.577975,,,4.273739,0.684357,0.769213,0.572265,,,4.284304,valid,2021,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1508,4,0.668567,0.771791,0.580874,,,4.291662,0.698766,0.763307,0.580394,,,4.280644,0.699931,0.76231,0.575514,,,4.290859,valid,2021,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1509,3,0.700872,0.760889,0.563531,,,4.292031,0.713508,0.762157,0.567877,,,4.282282,0.707553,0.761773,0.565145,,,4.293031,valid,2021,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1510,2,0.750313,0.747514,0.53678,,,4.292901,0.734486,0.754333,0.543544,,,4.28118,0.739843,0.752876,0.535587,,,4.291782,valid,2021,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1511,1,0.986364,0.689345,0.422768,,,4.288988,0.78417,0.738994,0.530601,,,4.279133,0.792704,0.737767,0.518402,,,4.289699,valid,2021,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1512,5,0.640126,0.780602,0.595843,,,4.277026,0.675029,0.77021,0.589173,,,4.258826,0.681439,0.766835,0.582245,,,4.269839,valid,2020,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1513,4,0.665851,0.772529,0.580767,,,4.281254,0.687043,0.765148,0.574538,,,4.26798,0.688997,0.765838,0.57442,,,4.278066,valid,2020,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1514,3,0.698957,0.762663,0.562853,,,4.2828,0.706683,0.760776,0.570219,,,4.272313,0.708987,0.76093,0.559494,,,4.282852,valid,2020,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1515,2,0.746791,0.748847,0.539599,,,4.284324,0.736634,0.750192,0.544386,,,4.271468,0.730376,0.757632,0.559408,,,4.282078,valid,2020,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
1516,1,0.986564,0.687332,0.4211,,,4.287162,0.781315,0.737997,0.532838,,,4.268755,0.785637,0.73884,0.521921,,,4.279852,valid,2020,0.5,glove,100,15,BiAttentionClassifyModel,1,,MIND15/keep_all/BiAttentionClassifyModel,,,combined_mha
