,epoch,loss,accuracy,macro_f,precision,recall,val_loss,val_accuracy,val_macro_f,val_precision,val_recall,test_loss,test_accuracy,test_macro_f,test_precision,test_recall,split,seed,dropout_rate,embedding_type,max_length,arch_type,run_id
115,1,0.895642,0.713506,0.477474,,,0.798216,0.732781,0.52146,,,,,,,,valid,2021,0.2,distilbert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
116,3,0.485829,0.832884,0.682359,,,0.841313,0.758552,0.561331,,,,,,,,valid,2020,0.2,distilbert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
117,2,0.617179,0.793833,0.611837,,,0.729677,0.758705,0.571814,,,,,,,,valid,2020,0.2,distilbert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
118,1,0.894717,0.711205,0.472941,,,0.759,0.753873,0.557995,,,,,,,,valid,2020,0.2,distilbert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
119,3,0.460052,0.842252,0.701964,,,0.836139,0.738457,0.549566,,,,,,,,valid,42,0.2,distilbert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
120,2,0.604488,0.797889,0.621375,,,0.712843,0.76254,0.577795,,,,,,,,valid,42,0.2,distilbert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
121,1,0.884844,0.716095,0.482622,,,0.741124,0.746357,0.558087,,,,,,,,valid,42,0.2,distilbert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
122,3,0.438815,0.845444,0.713673,,,0.77722,0.759242,0.567484,,,,,,,,valid,4,0.2,bert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
123,2,0.586052,0.800842,0.631532,,,0.703174,0.766759,0.57776,,,,,,,,valid,4,0.2,bert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
124,1,0.86065,0.720879,0.495899,,,0.724758,0.762233,0.568956,,,,,,,,valid,4,0.2,bert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
125,3,0.918204,0.70598,0.473442,,,0.93997,0.696963,0.462447,,,,,,,,valid,25,0.2,bert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
126,2,1.005792,0.680428,0.434194,,,1.013055,0.676714,0.430192,,,,,,,,valid,25,0.2,bert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
127,1,1.136771,0.646833,0.380447,,,1.041606,0.669888,0.428881,,,,,,,,valid,25,0.2,bert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
128,3,0.953662,0.69481,0.452078,,,0.97339,0.692361,0.455791,,,,,,,,valid,2021,0.2,bert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
129,2,1.039766,0.672087,0.421614,,,1.058792,0.663215,0.416098,,,,,,,,valid,2021,0.2,bert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
130,1,1.160626,0.640533,0.366626,,,1.071082,0.65892,0.401936,,,,,,,,valid,2021,0.2,bert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
131,3,0.46619,0.839241,0.700068,,,0.798141,0.752953,0.558932,,,,,,,,valid,2020,0.2,bert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
132,2,0.619617,0.791522,0.614481,,,0.701228,0.768599,0.585086,,,,,,,,valid,2020,0.2,bert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
133,1,0.914063,0.706747,0.474866,,,0.728091,0.757632,0.557713,,,,,,,,valid,2020,0.2,bert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
134,3,0.477439,0.83391,0.689491,,,0.762255,0.761697,0.568257,,,,,,,,valid,42,0.2,bert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
135,2,0.630136,0.787313,0.606987,,,0.760077,0.753336,0.562242,,,,,,,,valid,42,0.2,bert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
136,1,0.939644,0.700611,0.462227,,,0.727442,0.757095,0.562245,,,,,,,,valid,42,0.2,bert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
137,2,0.53627,0.820717,0.661996,,,0.71242,0.767219,0.581762,,,,,,,,valid,42,0.2,longformer-base-4096,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
138,1,0.825771,0.730544,0.509622,,,0.706572,0.758782,0.577778,,,,,,,,valid,42,0.2,longformer-base-4096,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
139,5,0.174536,0.942138,0.886419,,,1.143952,0.750959,0.557197,,,,,,,,valid,42,0.2,roberta-base,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
140,4,0.245176,0.917353,0.841135,,,1.027782,0.747047,0.561417,,,,,,,,valid,42,0.2,roberta-base,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
141,3,0.35844,0.878503,0.767169,,,0.919538,0.742982,0.566484,,,,,,,,valid,42,0.2,roberta-base,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
142,2,0.540556,0.818905,0.658857,,,0.710428,0.762157,0.580017,,,,,,,,valid,42,0.2,roberta-base,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
143,1,0.826596,0.730544,0.510677,,,0.706793,0.757095,0.582446,,,,,,,,valid,42,0.2,roberta-base,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
144,5,0.219367,0.927133,0.856394,,,1.083076,0.747661,0.559152,,,,,,,,valid,42,0.2,xlnet-base-cased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
145,4,0.30654,0.896806,0.80244,,,0.948368,0.754027,0.561622,,,,,,,,valid,42,0.2,xlnet-base-cased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
146,3,0.425415,0.856365,0.725316,,,0.864682,0.745667,0.566583,,,,,,,,valid,42,0.2,xlnet-base-cased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
147,2,0.58406,0.806853,0.635675,,,0.738279,0.763,0.579011,,,,,,,,valid,42,0.2,xlnet-base-cased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
148,1,0.870393,0.720371,0.493256,,,0.748322,0.752953,0.56146,,,,,,,,valid,42,0.2,xlnet-base-cased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
149,5,0.277788,0.902137,0.813428,,,1.026502,0.740221,0.545659,,,,,,,,valid,42,0.2,distilbert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
150,4,0.35458,0.875838,0.768044,,,0.850597,0.76093,0.575084,,,,,,,,valid,42,0.2,distilbert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
151,3,0.460052,0.842252,0.701964,,,0.836139,0.738457,0.549566,,,,,,,,valid,42,0.2,distilbert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
152,2,0.604488,0.797889,0.621375,,,0.712843,0.76254,0.577795,,,,,,,,valid,42,0.2,distilbert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
153,1,0.884844,0.716095,0.482622,,,0.741124,0.746357,0.558087,,,,,,,,valid,42,0.2,distilbert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
154,3,0.477439,0.83391,0.689491,,,0.762255,0.761697,0.568257,,,,,,,,valid,42,0.2,bert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
155,2,0.630136,0.787313,0.606987,,,0.760077,0.753336,0.562242,,,,,,,,valid,42,0.2,bert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
156,1,0.939644,0.700611,0.462227,,,0.727442,0.757095,0.562245,,,,,,,,valid,42,0.2,bert-base-uncased,100,PretrainedBaseline,MIND15/keep_all/PretrainedBaseline
